X16	X21	X19	X4	X3	X5	X15	X9	X12	X24	X6	X17	X13	X8	X1	X22	X11	X2	X18	X20	X7	X10	X25	X23	X14
2.3921	4.7791	-1.1280	-1.2450	-0.0271	-1.1149	2.4537	2.8346	1.6167	0.6930	-3.8756	-0.4151	-1.3793	-0.2425	1.4654	-0.6093	-0.9930	-0.2623	-2.1426	-2.2393	1.5884	-0.4337	-0.4870	2.3600	3.1245
-1.4912	0.8281	-0.8629	0.2191	-3.3879	-0.2729	-3.0732	-0.3138	1.3344	0.2357	2.5459	-0.0825	-0.5060	-0.9255	-0.5973	-0.5410	-0.2465	-2.4959	2.0982	1.2884	-1.2857	-0.8704	-0.9986	-2.2905	0.5149
-1.3031	-0.8197	-0.6632	-0.8737	0.5410	-2.1744	-1.5698	-1.6124	-2.6629	0.8220	1.5343	-0.1273	2.5627	1.8450	0.1081	1.5768	-1.3205	0.5856	0.8864	2.0646	0.6112	-0.7332	0.5819	-2.4339	1.1717
-2.3662	0.9233	0.3715	-0.5822	0.0641	1.5866	-0.3961	-3.0232	1.0366	-0.6864	0.9405	-1.2566	0.9274	3.9095	2.7547	2.3207	0.8289	-0.1088	-0.9104	-0.1805	-1.6762	-1.2927	-1.8374	2.8708	2.2109
-2.1678	-2.6461	-0.9682	-0.4241	0.6785	1.4695	0.6923	-2.1676	2.1565	-0.0129	5.4416	-0.1253	-0.8629	2.2639	0.1617	6.1924	0.6170	-0.8563	1.3526	0.9586	-4.7610	-3.0749	-3.6908	-2.2593	-1.6232
-1.7413	-0.0205	-0.3889	1.7933	-2.0343	-0.0222	1.4655	-1.5026	-1.8876	1.3621	0.4799	0.7043	0.7625	0.0131	2.3947	0.4225	-1.0049	-0.4897	1.7803	-0.4614	-1.4898	-0.2840	-0.2532	0.2709	0.9560
0.6339	2.9981	-0.0679	0.0972	-0.4353	-2.5175	0.4170	2.3624	-1.0568	-2.2480	0.5600	1.2718	-0.1827	-4.0769	-1.6035	-0.4532	-0.3069	-2.2041	-0.3966	-0.2841	2.0057	1.7462	0.2456	0.7241	0.6412
-0.4862	-0.8706	1.2990	1.4450	-0.8185	-2.3427	2.1274	-0.7572	-3.6758	-0.0333	2.2614	-0.5340	0.1864	2.2301	-0.6901	0.3174	-2.6727	-3.0011	0.9844	-1.7411	-1.0296	-0.4332	-1.4876	1.4450	-0.1376
-1.6795	1.0255	-0.5942	-0.6591	1.7171	-1.6131	-1.1210	-1.3496	0.0297	-0.7382	0.5820	-0.6145	-1.4186	-2.8484	-0.4670	-1.7400	0.6518	-0.1536	-0.4392	-1.4906	-1.1646	-1.7433	0.1194	2.2481	1.5357
2.1268	1.1032	-2.8782	1.2869	0.7172	-0.2503	-0.9101	2.0131	-3.5607	-0.5899	-1.2257	0.1799	-1.2717	0.7710	-1.9339	-1.1887	-0.4159	-0.0728	-0.4007	-1.7257	-2.4179	3.3685	0.0537	-1.5524	-2.3401
-0.9442	0.0947	1.6722	-0.0184	-2.7049	-1.1540	-1.6234	1.8813	2.4804	2.0069	-1.9297	0.2721	-0.3232	-2.4284	0.5463	-1.8096	-0.3810	-0.4633	-0.5624	-1.5337	0.4228	1.0039	-0.6899	0.5198	0.2534
0.3740	0.8663	0.2581	-0.3702	-2.7205	-2.3845	1.9087	-0.9760	-0.8635	0.4617	1.5985	1.8280	-0.0342	1.6574	0.7929	0.7151	1.4013	1.3266	-0.2228	1.8224	-1.5974	0.6019	0.0058	-0.1193	-4.4802
-0.4708	-1.0256	1.2913	0.2368	1.2984	-1.2881	0.7076	-2.1968	0.9061	-0.4434	0.5730	0.1458	0.5351	-1.1503	1.3310	-2.4871	-0.3009	-0.2679	-0.0767	-0.1632	-0.2291	2.8235	-1.4958	-1.4951	2.1391
4.0427	-0.0333	0.1970	-0.6959	0.0253	2.4070	-2.1807	-2.2863	0.8723	0.4032	2.5182	1.6207	-1.8576	-0.0581	0.2159	0.2538	-0.5559	-0.5291	-1.3835	0.2481	-0.1335	-0.1146	-2.4786	-0.3646	0.4967
1.5561	-1.2148	-0.1060	0.4211	0.8246	1.1145	1.4825	-0.5892	-2.3227	2.7994	0.0177	-0.0862	0.4060	-0.2698	0.4078	1.2010	-1.4892	0.5272	-0.0504	-0.9439	0.7306	-1.9989	-0.1964	-2.4220	0.1023
0.5174	1.8541	-2.4118	-1.0241	2.2367	1.6368	2.1167	-0.0485	1.2421	0.7734	-2.1893	-1.9284	2.0097	-5.2698	-2.3340	0.7558	1.1474	3.7215	-0.6698	-0.3903	0.0035	3.8545	1.8884	-1.0714	0.7416
1.9441	1.0699	2.5042	0.5629	-0.7310	-4.8168	-0.6353	2.3143	1.6298	1.6667	0.2517	-1.1486	0.1272	1.3229	2.9860	0.9255	0.7237	-1.5371	1.0639	1.0657	-1.2269	-1.5110	0.5577	0.3617	0.3314
0.7040	0.0481	-0.9762	1.9956	-1.5395	-0.0053	-1.8324	0.7788	-0.7020	-1.0014	-0.4644	2.2528	1.2199	0.2093	-1.3235	0.2591	-2.7689	-2.7205	-2.2505	0.4901	-0.0542	-0.1844	1.0850	-1.2919	0.4760
-0.9305	-2.0150	0.9166	0.2784	0.5494	-1.1823	-1.4953	-0.9942	-2.0662	0.3375	-0.9861	3.0204	-1.2119	-0.1673	-0.1844	1.5642	-0.7692	1.5058	1.7947	0.3313	-0.9070	1.6988	-1.5844	0.0583	-2.6096
-2.6098	-1.0184	0.8679	-0.4372	1.3646	2.3098	-3.3667	1.3356	0.9910	-0.9098	-1.5892	-0.7980	-0.0589	0.4343	-0.3442	-1.4230	-4.5683	-0.3249	-0.4228	0.4359	0.2612	-0.6109	1.6577	0.4123	-1.1603
-0.8199	-1.6932	-0.9288	0.2303	-0.7549	-0.7409	0.1433	1.7791	0.3395	-0.6212	-1.2370	2.7008	0.6321	-1.8228	-2.5014	0.8624	2.7618	0.0993	-2.2986	-1.6776	2.0570	-2.8251	-0.7286	1.1952	-0.2089
-1.9116	1.7400	1.2068	-2.0029	0.7543	2.9280	-0.6290	0.4380	-0.8700	-0.8676	2.0881	-1.1352	0.2130	1.8025	0.8928	-0.8228	-0.2268	1.5561	2.2078	1.1008	-1.7305	-1.0261	0.0738	-2.3896	0.7339
1.0475	-0.4456	0.3090	1.3499	-1.4317	-1.5366	1.7000	0.5117	-2.8142	-0.0735	3.1609	0.0757	0.7334	3.6560	-1.8288	4.0519	0.4705	-2.4967	-1.2099	1.0723	-2.4786	-1.6783	-0.6210	-0.3303	-1.8603
0.0446	1.6121	-0.0818	-0.4469	0.5998	-1.3501	-1.5152	4.4979	-0.9213	-0.4443	-3.0884	2.2065	-0.2171	-3.5821	0.6762	-3.8736	-0.2252	-0.7924	-1.0659	0.2308	1.6172	2.6692	1.1173	0.3153	-0.6939
-0.0364	-2.4016	-0.8815	-0.3220	0.5720	-2.2570	-2.7249	1.6856	1.6821	0.6506	0.4571	1.3513	0.2060	-2.3578	-0.5165	0.0112	0.4255	-0.0346	1.1437	2.1066	-0.0764	0.6050	-1.6139	-1.0550	0.2755
1.4716	0.2487	-2.0899	0.4593	2.5130	2.0279	1.8939	0.7669	3.0578	0.1174	2.2685	-0.9107	1.7234	1.5777	1.9471	0.4435	1.4569	1.8770	-2.1339	0.6450	1.9570	1.9092	-2.3622	0.1333	0.5668
-0.3855	2.0751	-2.8694	-0.8239	0.9618	-0.8654	-1.1046	1.0949	0.2202	-0.3157	-3.0516	-1.8232	-0.2291	-0.4601	-0.1856	-2.8101	-0.1464	-0.6247	1.1305	1.6917	1.7666	0.6367	3.2190	3.2041	0.8938
-0.6942	0.2705	0.5812	-1.6472	-0.0742	3.9929	2.0671	-1.9837	0.5243	0.0862	-1.6777	-1.9544	1.3348	2.8714	-0.2962	-0.0282	1.5955	-0.1967	-0.1911	0.9680	1.2833	0.4615	0.5183	0.0757	0.5542
-0.0266	0.9811	-2.5272	0.5314	0.7606	0.4161	0.8687	0.3457	-1.6407	0.6282	0.7600	-0.9838	-0.3647	0.0939	0.5270	-0.5261	-1.2160	1.0060	0.6275	-1.1801	-1.6170	-3.0357	1.6410	-0.2111	-0.4949
-0.0932	-0.4241	-1.0396	0.6517	1.4991	-4.6334	-0.6689	-1.3938	0.8827	1.2493	2.0280	0.3842	0.3831	1.2825	-3.1465	-0.0951	1.6803	0.0087	0.4844	0.2730	-3.1434	-1.7412	-1.1790	3.1758	-1.7836
1.0222	-0.7376	-1.0082	-1.6159	-0.1338	4.6385	2.0302	0.2836	-1.9934	-0.3624	-1.6351	-1.3456	0.4137	-1.6733	-0.0930	0.1263	1.8376	1.8038	-1.1640	1.1228	1.9714	1.0358	0.2817	0.2007	0.9942
-0.8908	-1.2961	-0.5079	0.4622	-0.2382	1.8342	2.4565	1.8669	3.5668	-2.1491	1.0616	0.4020	0.0905	-1.2492	0.3312	-1.6325	3.2144	1.5758	-0.7939	-0.8230	1.2040	0.0880	-3.0677	-1.5575	1.5446
-1.9708	-0.4980	0.1392	-0.2490	-1.6086	-2.0021	-0.2189	-1.9143	-0.8659	-0.0688	1.5610	0.6055	1.5741	2.3910	-1.8030	3.4992	-0.1471	0.2960	3.4933	1.6468	-4.0219	-0.9833	-0.8437	0.9612	1.1033
1.0008	-1.6723	0.5171	0.1922	0.6575	-0.5724	0.3023	-0.4873	0.6981	1.0352	2.0384	-0.9129	-2.5314	3.7966	-1.2291	1.4702	-0.8504	0.3800	0.0561	-0.0460	-1.6905	-1.6566	-1.0063	-3.0633	-1.1489
3.3240	2.7893	-0.7575	2.1338	-0.2858	-3.5913	-0.9828	-2.0340	-1.3053	0.0037	-2.6212	-0.1453	-0.8337	2.2990	-2.1827	-1.3144	2.0447	0.0587	-1.2980	-0.4824	-0.0682	1.2098	0.1368	-1.4837	-1.3774
1.7186	-1.1543	0.5534	-1.5718	0.2998	-0.0712	2.5382	-1.2064	-2.2946	0.2329	0.9707	1.8533	-0.0855	0.0630	2.0567	3.9146	-1.2725	1.2491	-0.2829	-0.7801	-1.1393	-2.6519	-1.6547	0.8686	0.6204
-0.7860	1.0997	-0.9170	0.8233	-2.0076	-1.8990	-1.6694	1.7845	-2.0296	2.1473	-1.2259	1.6062	0.0774	2.9021	0.2997	-2.3922	-1.5305	-3.5820	0.4705	1.7487	0.7936	0.7974	1.2775	0.2993	1.7045
1.2985	-1.1976	0.2048	-0.5233	-0.0795	2.4235	0.7893	-0.3009	-1.6722	0.5651	3.8195	-0.8312	0.9051	1.9895	-0.0741	-0.0277	-0.3234	1.3672	2.4034	-0.3572	0.6308	0.5794	0.6775	-1.6875	0.6080
0.1483	2.4537	-1.5335	-0.0216	2.0833	3.8172	2.0149	-1.0506	1.1870	0.6922	-1.5527	-1.7803	0.0672	-0.7157	0.9083	0.5581	-1.8917	2.7905	-1.6749	-1.7749	2.4000	2.2394	-0.6218	-2.1801	2.4811
2.1922	-0.5828	-1.3449	-0.5652	0.5772	0.3154	0.9168	-2.1899	-0.5218	-0.1005	2.5290	2.1048	-1.3260	3.4414	3.7792	1.1327	1.7368	-1.7409	-0.1567	0.0660	-0.4624	-3.6505	-0.0683	-2.5584	2.6809
-1.1242	-1.8952	0.3710	1.7008	-0.4480	0.6770	-0.9387	-3.3337	-0.0246	-0.4989	6.5362	0.2617	-0.7022	0.3691	-0.0895	1.4309	0.7538	0.3588	-0.7976	-0.2529	-3.3677	-2.3992	-1.0697	0.0912	0.6450
-0.7107	-0.9328	-1.0395	-1.3919	0.7229	0.8880	-1.9804	0.9470	0.3241	-0.7939	-0.9354	1.4322	-0.9891	-1.7038	-0.3625	-1.6065	-1.4331	0.0548	-2.3426	0.3849	-0.5411	-1.0182	2.1660	-1.8135	2.1390
-1.4030	1.0966	1.2396	-0.5152	0.0985	0.2541	0.1046	0.6129	2.5671	-1.1238	-0.7251	-0.6660	0.2070	-2.5984	0.7559	-0.1958	1.0425	-1.2318	0.7899	-0.1878	-0.3166	0.6911	0.5727	1.1568	0.5282
-1.2072	-1.9407	0.0446	0.1858	1.4658	-1.6052	0.2809	0.2543	0.7421	-0.2279	4.8804	0.9948	0.3650	2.7650	-0.2217	2.4982	0.2823	-0.3441	0.7638	0.4358	0.4782	-0.9155	2.4860	-0.0748	1.0233
-1.3160	-1.9263	-0.0866	-0.0652	-1.0723	4.5265	-2.5765	-0.8419	0.6691	0.6064	0.6270	-1.8290	-0.7265	-3.2956	1.1176	0.4205	-1.9563	0.0750	1.0121	-0.1336	-0.9419	0.5538	-0.3399	-1.3139	0.5426
1.2882	-0.7965	0.9902	0.7542	-1.0814	-1.8489	0.1752	-0.4350	2.8591	-0.2333	1.6361	-0.8009	1.2677	3.2104	-0.1033	1.4590	-0.8859	-1.0479	-0.1786	-3.0032	-0.4520	-0.2788	2.4894	-1.7548	-1.6736
2.1047	1.1252	-1.3519	-0.8939	2.1240	0.6311	2.2112	1.2933	-0.7383	-0.9488	-4.1467	1.2448	0.3101	-0.1368	-1.4915	-2.0992	-1.5767	-0.4176	-0.9213	0.0233	1.8356	0.9978	0.8760	-0.1418	-0.2413
-2.8403	0.5114	-1.3122	-1.2617	0.6558	-1.1662	0.0026	1.9704	-4.0045	1.3227	-2.0071	0.2971	0.7070	-1.7737	0.6658	0.1940	-0.7696	-1.0874	1.1650	0.7042	2.7076	0.3068	0.0670	-1.7691	0.6827
-1.1377	0.5158	0.1458	-0.4170	-0.3995	3.0499	1.6182	-0.3392	0.2644	-0.7826	-0.7069	-1.5868	-0.3428	-0.5677	-0.0800	-1.9083	0.6326	-0.0082	0.2543	0.2321	2.4538	0.3333	2.2333	-0.9291	0.1528
-1.3434	-0.7492	-0.6065	-0.2118	2.2603	-0.7688	-0.4869	-2.8159	0.9098	2.3405	0.1597	0.1137	2.9781	0.8691	1.7900	1.3452	0.3608	-2.2364	1.6864	-0.7015	-0.7027	-0.2375	1.9654	1.1662	-0.3670
0.2717	0.1763	0.2264	-0.3473	2.1129	-1.0175	-2.5234	0.6253	-4.9321	0.5057	-1.6286	0.1600	0.3396	-3.6259	-1.8926	1.7706	-5.7162	-0.6362	-2.1823	1.8403	2.8254	3.9127	0.4915	-0.1093	-0.6644
-3.0473	0.4968	-0.2316	2.1244	0.9263	0.6008	2.0206	0.2559	-1.6150	0.0867	-1.0416	-0.8063	0.2681	0.4446	0.1104	0.3114	-2.1328	-1.4004	1.0519	0.1052	-1.9438	3.4777	-3.1316	0.0556	0.1507
2.5005	-3.2123	-0.9146	-2.0587	2.0032	3.8145	0.9456	0.0782	-2.3246	-0.6164	2.7735	-2.0223	0.0954	3.4784	0.4080	2.0576	0.9833	-0.4766	-2.7825	-2.0774	-1.0533	-1.8294	-1.2981	0.9279	1.3958
0.5801	2.0881	-0.5992	2.3199	-0.4612	-1.7228	0.6049	0.0964	-0.7340	1.3195	-1.6724	0.1419	0.0022	-1.6514	-0.4708	-0.7423	0.0184	-0.8775	-0.0407	-0.2673	-0.0337	-1.1084	2.3580	-0.9967	0.3845
0.7473	-1.2143	2.5089	0.1398	-0.0015	3.3915	-1.3959	1.9924	-0.0465	0.7105	-2.2433	0.3744	0.5472	-1.3367	0.4046	-0.7111	2.4947	0.6222	1.4614	0.3285	-0.6001	0.6382	1.3421	0.3460	-0.4048
-0.3941	0.8495	-1.3586	-0.3275	-1.9502	-2.2199	-1.3774	-1.4208	-0.4492	0.3132	-0.7792	-0.2628	1.2737	0.6149	-2.7412	3.5548	1.9450	-3.1801	-2.4731	-0.3033	2.3181	-0.4509	1.7987	-1.0133	-0.1722
-2.9032	1.4428	0.3390	-0.5183	-1.5447	2.0688	-2.6624	1.2731	0.1515	-0.9797	-0.7337	-0.1706	-2.4227	0.0330	1.2154	-4.4156	-1.2651	0.8376	-1.4580	1.6804	1.4615	2.2795	1.5857	-2.3378	-1.3813
1.8399	0.4529	1.1041	-2.2283	1.8960	2.0062	-0.7120	-1.1202	-0.3799	0.1092	-0.8528	1.0322	-0.9807	1.7637	-0.0978	-2.1287	0.1944	2.6054	-0.3291	-2.4366	3.1735	3.8996	1.7124	-0.4484	-0.0493
-1.2986	-0.7704	0.3963	1.4209	0.2322	-2.2834	2.0092	0.3980	2.3416	-0.2824	0.2388	-0.9233	-1.0544	0.6953	-0.5142	-1.3090	1.4925	-0.3216	0.8492	0.6916	0.6847	2.9029	1.1357	0.7140	0.2579
2.9427	-0.5644	0.5895	2.2034	-1.3853	-1.0768	1.5182	-0.4603	3.1818	-0.0944	4.3852	-0.5918	1.7470	5.8323	2.5785	3.2683	-2.1149	-1.5912	-1.8829	0.1849	-2.9076	-0.9690	-0.2198	-0.3238	-0.4632
0.9734	-1.2331	-2.1529	0.5931	-2.0394	-4.0383	0.6130	-1.8731	-1.1142	-0.9126	-0.7291	0.7159	-0.4345	0.7508	1.3592	-2.8127	0.0274	-2.5622	0.0222	-1.7978	0.5068	0.3852	2.1211	-1.7666	-1.2254
1.3824	-1.7550	0.8589	0.2818	-0.4751	-0.9250	1.3169	-1.6205	-5.2548	-1.2592	0.5890	0.3997	-1.2830	-0.3613	-1.1307	3.3682	-0.6328	-2.0855	0.4815	0.4208	-1.9875	-0.6026	-2.2218	1.5628	1.9856
-0.7859	0.2588	-0.2637	-0.5754	1.0963	-2.4258	1.0838	-1.3517	-1.5345	1.0099	0.3554	0.3167	-0.4437	0.9140	-1.6020	-0.2373	-1.2059	-0.0161	-1.3799	-0.6581	-2.3033	1.2271	-1.7397	2.7262	1.9375
2.7046	-3.1322	1.1379	2.4618	-1.6974	-4.8555	-2.1046	-1.4882	-0.0849	1.8475	0.7285	-0.2227	1.3313	3.9359	-1.0139	6.3324	-0.1290	-1.7838	-0.4129	0.4724	-0.0877	0.6389	-1.9470	1.3469	1.0072
0.0687	0.9786	-2.5842	0.6627	-0.7471	4.0670	-2.5080	1.0649	-1.5557	-0.6179	-1.6359	-0.8761	-1.1068	-2.1195	-0.9512	-2.6546	-1.9406	3.3102	-0.4737	-0.7374	1.0119	0.1065	2.1530	-1.7881	-0.5521
1.9530	-0.7554	0.8853	-0.4802	-0.8271	3.0029	1.2736	-1.1808	1.1027	-0.1583	0.0290	-0.2987	0.9562	-0.6397	1.5252	-2.0148	0.8086	-2.2651	1.6548	-1.0982	0.7902	-0.6969	1.4976	1.1084	3.0686
3.7285	1.3408	0.5211	-0.7621	1.1580	3.9644	-2.7120	3.4484	0.5518	1.6103	-0.7364	-0.0188	-1.7223	-1.3453	-0.8116	-1.0320	-0.9494	0.8344	-1.2255	-0.0849	1.6997	0.4186	0.4919	-1.2215	-0.8931
-1.6911	-0.5875	1.3688	-0.0064	0.3928	-0.7907	-2.0940	0.2432	-0.0294	2.2107	0.0470	-0.8833	-2.9379	1.2436	2.0383	1.5474	-1.5065	-0.2081	2.0991	-1.2211	0.0815	-0.1827	-2.3491	-1.2842	-0.5259
-1.2878	0.7948	0.8174	0.4361	-0.9412	0.0235	-2.2686	-1.7694	-1.7671	0.6656	2.2603	-0.4405	1.1034	-2.3421	-0.4511	1.9011	0.1884	3.4799	-0.2429	0.2230	-0.8804	0.1575	1.6728	1.3976	-1.9718
1.3690	1.3757	0.7295	3.0055	-0.1542	-2.7808	0.6774	-0.0929	-2.1067	0.6004	2.6929	1.2354	-0.1328	2.9471	-1.3082	4.0092	1.3336	-4.4030	1.5099	0.0585	-1.1892	0.1367	-0.4969	-0.1280	-3.2879
2.5021	1.0587	0.1799	0.2646	2.1425	-1.2632	2.1167	1.4509	-2.8115	-0.0011	-1.7473	-0.5209	-0.1781	0.1954	-0.7479	-2.5283	-1.2904	2.2657	0.9678	-0.4010	-0.7097	0.2426	3.4659	0.5682	-0.9414
-2.9740	0.0274	-1.1328	-0.8916	-0.6500	-0.1079	1.0778	1.2620	1.0017	-1.6956	-0.5817	1.8409	-1.3428	0.0523	-1.0462	0.7712	2.4280	1.3734	0.3377	3.4245	2.4656	2.5456	3.0201	0.4734	0.5186
0.6081	-2.6878	-0.1292	-1.2760	-1.7064	0.6992	-0.0705	-1.3534	1.6710	0.2416	0.7533	1.4779	-1.2095	3.3979	0.7214	-0.6033	0.5949	-2.2705	-1.0458	-1.8999	-0.8751	0.6730	-0.9311	0.8627	1.3214
-0.5850	-0.4197	1.0178	-0.9313	-1.1314	0.1264	1.1090	-1.4799	-0.5076	0.4948	2.8606	-0.3476	0.8476	1.1301	-0.6603	2.7371	0.1930	0.7685	1.4069	1.0410	0.5820	0.7026	-0.8060	-0.2649	0.6541
-0.9130	1.8658	-0.4509	2.0564	-0.3412	-6.0971	0.3439	0.5558	-1.2879	-0.2918	1.9005	1.6403	0.5810	3.9285	-1.4711	-1.0291	-0.8743	-2.1390	0.9970	-0.9475	-0.7232	0.1048	1.3591	0.7974	-2.5715
1.3792	0.4788	-0.8547	-0.0116	2.1748	2.2931	2.3326	1.7694	2.9274	-0.8211	-1.9901	0.0532	0.8687	-1.1322	0.0738	-1.7555	0.6860	1.7743	-1.0885	-1.9694	1.6721	0.5002	0.8272	-1.7650	1.9735
-2.2994	2.1359	-1.1050	0.0781	-0.1789	0.7641	-1.5694	1.0394	-1.6571	-0.7396	1.7365	0.0494	-0.7497	-0.8409	-0.7083	-3.5343	0.6273	0.2266	0.4967	0.3357	-3.0245	-2.1710	0.0950	-2.0067	-2.6020
-1.1729	0.4383	-0.5855	-0.0934	2.2842	-2.9704	0.6998	3.2733	0.8385	-0.3470	-1.4702	2.4302	1.5499	-0.3484	0.2223	-3.0412	0.0099	1.1842	0.6950	0.8192	2.4895	-0.7284	1.2661	2.4158	-1.8252
-3.1967	0.3436	0.3510	0.0133	3.2807	-1.9072	3.2303	1.1515	-0.1236	0.5355	-0.3197	0.7872	-1.9553	-1.0655	-0.6988	-0.2013	-0.1604	0.5589	1.7905	1.6766	-0.1909	-1.2787	-0.9933	-1.7191	-0.3439
2.5850	-1.2098	-0.7756	0.2388	-3.1698	-2.0818	-0.0381	1.7877	-0.6021	-0.4770	-0.3589	0.8618	0.3070	2.1329	-0.7501	1.8679	-0.9980	-1.4108	0.7802	1.2255	-2.5705	1.9850	-0.1585	-0.8008	-0.1742
1.3247	0.9104	0.1764	-0.2135	1.4278	1.6317	-1.0979	0.4526	1.1222	-2.2405	-2.1074	-1.1998	-1.8969	-3.0409	2.3315	-2.5391	-1.7956	1.7578	-1.7352	-1.7670	0.3815	1.0564	0.6317	0.2217	-1.9434
-2.1830	-1.4961	0.9936	0.5410	1.1047	-0.7090	-1.6821	-2.4492	-1.4368	0.7502	2.3424	-0.4427	1.2229	1.9554	3.8849	-0.8653	-2.6829	1.8754	2.2654	1.1993	2.6409	-0.8591	-2.8803	0.6791	-1.8949
-3.8156	1.9632	-0.1273	-0.7389	2.2421	-0.0476	1.5711	0.8376	-0.1353	0.5875	-3.5262	0.6050	0.9607	-4.5026	1.0830	-1.4500	0.9073	0.1983	2.1120	-0.0768	1.1078	2.0113	0.2602	-1.7773	1.0674
0.1935	-1.7403	0.1782	-1.7701	-0.3428	0.7429	3.3808	2.1890	-1.7424	-0.5147	-0.6671	0.1227	0.5030	0.6112	-1.3134	-0.4576	-0.5144	0.1745	1.1219	-0.8948	-1.3167	2.0049	-0.4673	-1.3656	-0.2354
-3.9644	2.5576	-0.2431	-0.2841	1.5359	0.8764	0.2229	2.8099	2.4856	-0.0967	-0.5678	1.3094	-1.3541	-4.7528	1.1414	-2.4938	-0.8773	3.1333	1.0573	0.7036	1.7877	1.9290	0.9851	1.7594	1.2031
1.7798	0.3041	-0.4956	0.7132	1.3633	-1.2985	0.8578	-0.0486	-1.7709	-0.3923	3.7062	-0.1797	0.0937	-0.3640	-3.2852	2.3960	0.7595	1.9835	0.0512	0.1240	-1.4636	-0.4919	-1.3438	-0.0327	-1.5142
1.8662	0.5432	-2.6599	0.4890	-0.7923	0.9216	-2.5438	-1.4830	-5.5062	1.0518	3.6088	-1.5632	-0.9948	5.5834	-0.3742	3.2176	-1.4541	-2.4556	-3.8036	0.3997	-2.5215	-2.4009	-1.5682	-0.5794	-2.2854
0.1399	0.8330	2.3827	-0.2367	-0.5537	-1.3392	-2.4274	-2.2466	0.1660	1.8889	1.0219	1.3124	-0.4598	0.2365	2.0070	-0.1734	0.3552	-0.3042	3.2860	0.8373	-0.2108	0.6765	0.9564	-4.1265	1.1183
-0.8172	0.1994	0.2715	0.7523	-1.5562	1.4259	-0.8187	0.2388	-1.4551	-0.7575	0.6424	-2.5201	-0.0871	3.1797	0.7367	2.8888	-1.2572	-1.2122	0.7258	-0.0336	-0.9785	-0.7592	-1.4938	-2.0861	1.0789
1.8050	-1.7334	-2.4669	0.6372	3.5246	0.3698	-0.9427	1.2866	0.3965	1.2915	0.2618	1.6896	-0.4988	1.6105	0.6162	1.1660	0.9668	-1.6991	0.8183	-1.3609	-0.4941	0.9655	-3.4540	-0.6039	-2.8360
1.6245	-0.6296	0.3352	1.4883	-2.5636	-2.8250	-2.3421	3.3028	-0.8762	-0.3389	-0.6253	2.3468	0.7285	-1.6928	-1.0479	-1.5426	-1.8224	-0.4740	-3.3109	0.7274	-0.5681	2.2442	-1.1553	-1.1347	-1.5123
1.0017	0.3381	1.2181	-0.7292	0.3576	-0.7375	0.4136	-0.8945	-2.4921	0.9785	2.0759	-1.2500	-1.1313	2.8741	-2.1724	-0.8367	-1.4271	-1.0380	0.8012	-0.5469	-1.4014	-3.4236	-0.2071	-2.5180	0.7202
-2.0108	-0.0954	0.2991	-0.6433	2.2844	2.5237	-1.2267	-2.3427	0.2111	-0.1384	1.3699	-1.2874	0.5152	1.5522	1.2130	0.8622	2.2035	2.4809	1.6815	0.9222	-1.1175	1.2560	-1.4352	0.3532	1.6083
-0.6292	-0.5467	-0.2040	0.5302	1.5598	2.3798	0.4387	0.6932	-1.9170	-2.2666	-3.5643	1.6931	1.6455	-2.7768	1.6854	-1.5208	-1.7102	1.5001	-0.6253	-1.3583	4.3843	0.6208	-0.6948	0.9206	-0.1456
-1.2677	-0.7138	-1.1673	-1.2237	0.2598	2.7483	1.3910	-0.3002	1.5468	0.7727	3.0149	-0.0317	-0.5441	0.5269	0.4401	0.1940	1.1515	1.7235	0.2979	-0.4273	-0.5860	0.7794	-0.2132	0.3759	1.1123
2.1844	2.8114	0.2710	-0.3290	1.3204	1.2604	2.7773	0.2151	-0.1017	-0.4652	0.3642	0.5520	0.4919	-1.0012	-1.0742	1.2091	-0.2839	2.8607	-0.5013	-2.9556	-2.0796	1.4573	1.8786	-2.1599	0.3953
2.0088	-0.6699	0.8444	-0.4889	-0.1949	0.1992	0.6591	2.6399	-0.1564	-1.0741	-0.7748	-0.2032	-0.5783	-0.3305	1.9229	-0.4310	1.8726	0.6497	0.0459	-1.7979	-0.2229	1.7530	1.6793	1.7945	1.1771
0.1974	0.9663	-1.5530	0.1182	0.6654	-0.8944	-0.6262	-0.9790	2.6867	-0.4267	1.5556	-0.3713	1.1300	1.6529	1.8332	-2.1102	1.4887	-0.7058	-0.6289	0.6410	1.5570	0.0100	1.0068	0.5867	0.7077
-2.0080	1.3550	-1.4175	-0.5321	1.3864	1.5148	0.4395	-0.7952	0.3927	-1.2276	-0.3102	1.1028	0.8142	1.0598	-1.1532	-1.3296	-0.0862	1.0960	0.6875	1.1090	1.3145	0.7199	-2.7012	1.9464	-2.1002
-2.3793	1.4624	-0.5541	-0.8083	2.2686	0.3416	-3.0086	1.1155	0.6116	1.6286	-0.7940	-1.8967	-0.9350	0.8464	1.3679	0.4418	-2.0077	0.1347	0.7413	0.7757	-3.0697	-2.5646	-1.6632	-1.2843	0.3752
-3.9044	-0.8136	0.6349	-0.6241	1.5423	0.6799	-1.9229	-0.5546	-1.4287	-1.3626	2.9380	-1.6775	-1.1650	3.0902	-1.1831	2.4453	-0.4834	-0.5169	-0.9387	-0.5838	-2.6778	-0.6357	2.2118	-2.1583	0.1050
